ElectionDate	OfficeCode(Text)	DistrictCode(Text)	StatusCode	CountyCode	CountyName	OfficeDescription	PartyOrder	PartyName	PartyDescription	CandidateID	CandidateLastName	CandidateFirstName	CandidateMiddleName	CandidateFormerName	CandidateVotes	WriteIn(W)/Uncommitted(Z)	Recount(*)	Nominated(N)/Elected(E)
11/3/2020	12	0	0	47	LIVINGSTON	Governor of Wayne State University 8 Year Terms (2) Positions	2	REP	Republican	519915	Land	Terri	Lynn		70012			
11/3/2020	12	0	0	47	LIVINGSTON	Governor of Wayne State University 8 Year Terms (2) Positions	3	LIB	Libertarian	519842	Elgas	Jon			3225			
11/3/2020	12	0	0	47	LIVINGSTON	Governor of Wayne State University 8 Year Terms (2) Positions	4	UST	US Taxpayers	519872	Schwartz	Christine	C.		1924			
11/3/2020	12	0	0	47	LIVINGSTON	Governor of Wayne State University 8 Year Terms (2) Positions	6	GRN	Green	519813	Odgers	Susan			1922			
11/3/2020	12	0	0	47	LIVINGSTON	Governor of Wayne State University 8 Year Terms (2) Positions	8	NPA	No  Affiliation	519938	Conway	Lloyd	Arthur		2	W		
11/3/2020	12	0	0	48	LUCE	Governor of Wayne State University 8 Year Terms (2) Positions	1	DEM	Democratic	519494	Dewaelsche	Eva	Garza		656			
11/3/2020	12	0	0	48	LUCE	Governor of Wayne State University 8 Year Terms (2) Positions	1	DEM	Democratic	519837	Stancato	Shirley			642			
11/3/2020	12	0	0	48	LUCE	Governor of Wayne State University 8 Year Terms (2) Positions	2	REP	Republican	519851	Gates	Don			1835			
11/3/2020	12	0	0	48	LUCE	Governor of Wayne State University 8 Year Terms (2) Positions	2	REP	Republican	519915	Land	Terri	Lynn		1845			
11/3/2020	12	0	0	48	LUCE	Governor of Wayne State University 8 Year Terms (2) Positions	3	LIB	Libertarian	519842	Elgas	Jon			58			
11/3/2020	12	0	0	48	LUCE	Governor of Wayne State University 8 Year Terms (2) Positions	4	UST	US Taxpayers	519872	Schwartz	Christine	C.		80			
11/3/2020	12	0	0	48	LUCE	Governor of Wayne State University 8 Year Terms (2) Positions	6	GRN	Green	519813	Odgers	Susan			44			
11/3/2020	12	0	0	48	LUCE	Governor of Wayne State University 8 Year Terms (2) Positions	8	NPA	No  Affiliation	519938	Conway	Lloyd	Arthur		0	W		
11/3/2020	12	0	0	49	MACKINAC	Governor of Wayne State University 8 Year Terms (2) Positions	1	DEM	Democratic	519494	Dewaelsche	Eva	Garza		2058			
11/3/2020	12	0	0	49	MACKINAC	Governor of Wayne State University 8 Year Terms (2) Positions	1	DEM	Democratic	519837	Stancato	Shirley			2109			
11/3/2020	12	0	0	49	MACKINAC	Governor of Wayne State University 8 Year Terms (2) Positions	2	REP	Republican	519851	Gates	Don			3648			
11/3/2020	12	0	0	49	MACKINAC	Governor of Wayne State University 8 Year Terms (2) Positions	2	REP	Republican	519915	Land	Terri	Lynn		3740			
11/3/2020	12	0	0	49	MACKINAC	Governor of Wayne State University 8 Year Terms (2) Positions	3	LIB	Libertarian	519842	Elgas	Jon			174			
11/3/2020	12	0	0	49	MACKINAC	Governor of Wayne State University 8 Year Terms (2) Positions	4	UST	US Taxpayers	519872	Schwartz	Christine	C.		162			
11/3/2020	12	0	0	49	MACKINAC	Governor of Wayne State University 8 Year Terms (2) Positions	6	GRN	Green	519813	Odgers	Susan			136			
11/3/2020	12	0	0	49	MACKINAC	Governor of Wayne State University 8 Year Terms (2) Positions	8	NPA	No  Affiliation	519938	Conway	Lloyd	Arthur		0	W		
11/3/2020	12	0	0	50	MACOMB	Governor of Wayne State University 8 Year Terms (2) Positions	1	DEM	Democratic	519494	Dewaelsche	Eva	Garza		189165			
11/3/2020	12	0	0	50	MACOMB	Governor of Wayne State University 8 Year Terms (2) Positions	1	DEM	Democratic	519837	Stancato	Shirley			192683			
11/3/2020	12	0	0	50	MACOMB	Governor of Wayne State University 8 Year Terms (2) Positions	2	REP	Republican	519851	Gates	Don			216982			
11/3/2020	12	0	0	50	MACOMB	Governor of Wayne State University 8 Year Terms (2) Positions	2	REP	Republican	519915	Land	Terri	Lynn		228326			
11/3/2020	12	0	0	50	MACOMB	Governor of Wayne State University 8 Year Terms (2) Positions	3	LIB	Libertarian	519842	Elgas	Jon			10601			
11/3/2020	12	0	0	50	MACOMB	Governor of Wayne State University 8 Year Terms (2) Positions	4	UST	US Taxpayers	519872	Schwartz	Christine	C.		10606			
11/3/2020	12	0	0	50	MACOMB	Governor of Wayne State University 8 Year Terms (2) Positions	6	GRN	Green	519813	Odgers	Susan			8221			
11/3/2020	12	0	0	50	MACOMB	Governor of Wayne State University 8 Year Terms (2) Positions	8	NPA	No  Affiliation	519938	Conway	Lloyd	Arthur		2	W		
11/3/2020	12	0	0	51	MANISTEE	Governor of Wayne State University 8 Year Terms (2) Positions	1	DEM	Democratic	519494	Dewaelsche	Eva	Garza		4854			
11/3/2020	12	0	0	51	MANISTEE	Governor of Wayne State University 8 Year Terms (2) Positions	1	DEM	Democratic	519837	Stancato	Shirley			4904			
11/3/2020	12	0	0	51	MANISTEE	Governor of Wayne State University 8 Year Terms (2) Positions	2	REP	Republican	519851	Gates	Don			7190			
11/3/2020	12	0	0	51	MANISTEE	Governor of Wayne State University 8 Year Terms (2) Positions	2	REP	Republican	519915	Land	Terri	Lynn		7258			
11/3/2020	12	0	0	51	MANISTEE	Governor of Wayne State University 8 Year Terms (2) Positions	3	LIB	Libertarian	519842	Elgas	Jon			363			
11/3/2020	12	0	0	51	MANISTEE	Governor of Wayne State University 8 Year Terms (2) Positions	4	UST	US Taxpayers	519872	Schwartz	Christine	C.		385			
11/3/2020	12	0	0	51	MANISTEE	Governor of Wayne State University 8 Year Terms (2) Positions	6	GRN	Green	519813	Odgers	Susan			327			
11/3/2020	12	0	0	51	MANISTEE	Governor of Wayne State University 8 Year Terms (2) Positions	8	NPA	No  Affiliation	519938	Conway	Lloyd	Arthur		0	W		
11/3/2020	12	0	0	52	MARQUETTE	Governor of Wayne State University 8 Year Terms (2) Positions	1	DEM	Democratic	519494	Dewaelsche	Eva	Garza		16988			
11/3/2020	12	0	0	52	MARQUETTE	Governor of Wayne State University 8 Year Terms (2) Positions	1	DEM	Democratic	519837	Stancato	Shirley			17107			
11/3/2020	12	0	0	52	MARQUETTE	Governor of Wayne State University 8 Year Terms (2) Positions	2	REP	Republican	519851	Gates	Don			13159			
11/3/2020	12	0	0	52	MARQUETTE	Governor of Wayne State University 8 Year Terms (2) Positions	2	REP	Republican	519915	Land	Terri	Lynn		13390			
11/3/2020	12	0	0	52	MARQUETTE	Governor of Wayne State University 8 Year Terms (2) Positions	3	LIB	Libertarian	519842	Elgas	Jon			1111			
11/3/2020	12	0	0	52	MARQUETTE	Governor of Wayne State University 8 Year Terms (2) Positions	4	UST	US Taxpayers	519872	Schwartz	Christine	C.		807			
11/3/2020	12	0	0	52	MARQUETTE	Governor of Wayne State University 8 Year Terms (2) Positions	6	GRN	Green	519813	Odgers	Susan			989			
11/3/2020	12	0	0	52	MARQUETTE	Governor of Wayne State University 8 Year Terms (2) Positions	8	NPA	No  Affiliation	519938	Conway	Lloyd	Arthur		0	W		
11/3/2020	12	0	0	53	MASON	Governor of Wayne State University 8 Year Terms (2) Positions	1	DEM	Democratic	519494	Dewaelsche	Eva	Garza		5545			
11/3/2020	12	0	0	53	MASON	Governor of Wayne State University 8 Year Terms (2) Positions	1	DEM	Democratic	519837	Stancato	Shirley			5626			
11/3/2020	12	0	0	53	MASON	Governor of Wayne State University 8 Year Terms (2) Positions	2	REP	Republican	519851	Gates	Don			9121			
11/3/2020	12	0	0	53	MASON	Governor of Wayne State University 8 Year Terms (2) Positions	2	REP	Republican	519915	Land	Terri	Lynn		9348			
11/3/2020	12	0	0	53	MASON	Governor of Wayne State University 8 Year Terms (2) Positions	3	LIB	Libertarian	519842	Elgas	Jon			351			
11/3/2020	12	0	0	53	MASON	Governor of Wayne State University 8 Year Terms (2) Positions	4	UST	US Taxpayers	519872	Schwartz	Christine	C.		394			
11/3/2020	12	0	0	53	MASON	Governor of Wayne State University 8 Year Terms (2) Positions	6	GRN	Green	519813	Odgers	Susan			294			
11/3/2020	12	0	0	53	MASON	Governor of Wayne State University 8 Year Terms (2) Positions	8	NPA	No  Affiliation	519938	Conway	Lloyd	Arthur		2	W		
11/3/2020	12	0	0	54	MECOSTA	Governor of Wayne State University 8 Year Terms (2) Positions	1	DEM	Democratic	519494	Dewaelsche	Eva	Garza		6024			
11/3/2020	12	0	0	54	MECOSTA	Governor of Wayne State University 8 Year Terms (2) Positions	1	DEM	Democratic	519837	Stancato	Shirley			6076			
11/3/2020	12	0	0	54	MECOSTA	Governor of Wayne State University 8 Year Terms (2) Positions	2	REP	Republican	519851	Gates	Don			11886			
11/3/2020	12	0	0	54	MECOSTA	Governor of Wayne State University 8 Year Terms (2) Positions	2	REP	Republican	519915	Land	Terri	Lynn		12019			
11/3/2020	12	0	0	54	MECOSTA	Governor of Wayne State University 8 Year Terms (2) Positions	3	LIB	Libertarian	519842	Elgas	Jon			516			
11/3/2020	12	0	0	54	MECOSTA	Governor of Wayne State University 8 Year Terms (2) Positions	4	UST	US Taxpayers	519872	Schwartz	Christine	C.		460			
11/3/2020	12	0	0	54	MECOSTA	Governor of Wayne State University 8 Year Terms (2) Positions	6	GRN	Green	519813	Odgers	Susan			351			
11/3/2020	12	0	0	54	MECOSTA	Governor of Wayne State University 8 Year Terms (2) Positions	8	NPA	No  Affiliation	519938	Conway	Lloyd	Arthur		0	W		
11/3/2020	12	0	0	55	MENOMINEE	Governor of Wayne State University 8 Year Terms (2) Positions	1	DEM	Democratic	519494	Dewaelsche	Eva	Garza		3544			
11/3/2020	12	0	0	55	MENOMINEE	Governor of Wayne State University 8 Year Terms (2) Positions	1	DEM	Democratic	519837	Stancato	Shirley			3634			
11/3/2020	12	0	0	55	MENOMINEE	Governor of Wayne State University 8 Year Terms (2) Positions	2	REP	Republican	519851	Gates	Don			6496			
11/3/2020	12	0	0	55	MENOMINEE	Governor of Wayne State University 8 Year Terms (2) Positions	2	REP	Republican	519915	Land	Terri	Lynn		6501			
11/3/2020	12	0	0	55	MENOMINEE	Governor of Wayne State University 8 Year Terms (2) Positions	3	LIB	Libertarian	519842	Elgas	Jon			313			
11/3/2020	12	0	0	55	MENOMINEE	Governor of Wayne State University 8 Year Terms (2) Positions	4	UST	US Taxpayers	519872	Schwartz	Christine	C.		373			
11/3/2020	12	0	0	55	MENOMINEE	Governor of Wayne State University 8 Year Terms (2) Positions	6	GRN	Green	519813	Odgers	Susan			221			
11/3/2020	12	0	0	55	MENOMINEE	Governor of Wayne State University 8 Year Terms (2) Positions	8	NPA	No  Affiliation	519938	Conway	Lloyd	Arthur		0	W		
11/3/2020	12	0	0	56	MIDLAND	Governor of Wayne State University 8 Year Terms (2) Positions	1	DEM	Democratic	519494	Dewaelsche	Eva	Garza		15581			
11/3/2020	12	0	0	56	MIDLAND	Governor of Wayne State University 8 Year Terms (2) Positions	1	DEM	Democratic	519837	Stancato	Shirley			15847			
11/3/2020	12	0	0	56	MIDLAND	Governor of Wayne State University 8 Year Terms (2) Positions	2	REP	Republican	519851	Gates	Don			24086			
11/3/2020	12	0	0	56	MIDLAND	Governor of Wayne State University 8 Year Terms (2) Positions	2	REP	Republican	519915	Land	Terri	Lynn		24968			
11/3/2020	12	0	0	56	MIDLAND	Governor of Wayne State University 8 Year Terms (2) Positions	3	LIB	Libertarian	519842	Elgas	Jon			1306			
11/3/2020	12	0	0	56	MIDLAND	Governor of Wayne State University 8 Year Terms (2) Positions	4	UST	US Taxpayers	519872	Schwartz	Christine	C.		934			
11/3/2020	12	0	0	56	MIDLAND	Governor of Wayne State University 8 Year Terms (2) Positions	6	GRN	Green	519813	Odgers	Susan			736			
11/3/2020	12	0	0	56	MIDLAND	Governor of Wayne State University 8 Year Terms (2) Positions	8	NPA	No  Affiliation	519938	Conway	Lloyd	Arthur		2	W		
11/3/2020	12	0	0	57	MISSAUKEE	Governor of Wayne State University 8 Year Terms (2) Positions	1	DEM	Democratic	519494	Dewaelsche	Eva	Garza		1523			
11/3/2020	12	0	0	57	MISSAUKEE	Governor of Wayne State University 8 Year Terms (2) Positions	1	DEM	Democratic	519837	Stancato	Shirley			1555			
11/3/2020	12	0	0	57	MISSAUKEE	Governor of Wayne State University 8 Year Terms (2) Positions	2	REP	Republican	519851	Gates	Don			5983			
11/3/2020	12	0	0	57	MISSAUKEE	Governor of Wayne State University 8 Year Terms (2) Positions	2	REP	Republican	519915	Land	Terri	Lynn		6060			
11/3/2020	12	0	0	57	MISSAUKEE	Governor of Wayne State University 8 Year Terms (2) Positions	3	LIB	Libertarian	519842	Elgas	Jon			193			
11/3/2020	12	0	0	57	MISSAUKEE	Governor of Wayne State University 8 Year Terms (2) Positions	4	UST	US Taxpayers	519872	Schwartz	Christine	C.		191			
11/3/2020	12	0	0	57	MISSAUKEE	Governor of Wayne State University 8 Year Terms (2) Positions	6	GRN	Green	519813	Odgers	Susan			108			
11/3/2020	12	0	0	57	MISSAUKEE	Governor of Wayne State University 8 Year Terms (2) Positions	8	NPA	No  Affiliation	519938	Conway	Lloyd	Arthur		1	W		
11/3/2020	12	0	0	58	MONROE	Governor of Wayne State University 8 Year Terms (2) Positions	1	DEM	Democratic	519494	Dewaelsche	Eva	Garza		26511			
11/3/2020	12	0	0	58	MONROE	Governor of Wayne State University 8 Year Terms (2) Positions	1	DEM	Democratic	519837	Stancato	Shirley			26965			
11/3/2020	12	0	0	58	MONROE	Governor of Wayne State University 8 Year Terms (2) Positions	2	REP	Republican	519851	Gates	Don			41769			
11/3/2020	12	0	0	58	MONROE	Governor of Wayne State University 8 Year Terms (2) Positions	2	REP	Republican	519915	Land	Terri	Lynn		42625			
11/3/2020	12	0	0	58	MONROE	Governor of Wayne State University 8 Year Terms (2) Positions	3	LIB	Libertarian	519842	Elgas	Jon			2148			
11/3/2020	12	0	0	58	MONROE	Governor of Wayne State University 8 Year Terms (2) Positions	4	UST	US Taxpayers	519872	Schwartz	Christine	C.		2016			
11/3/2020	12	0	0	58	MONROE	Governor of Wayne State University 8 Year Terms (2) Positions	6	GRN	Green	519813	Odgers	Susan			1450			
11/3/2020	12	0	0	58	MONROE	Governor of Wayne State University 8 Year Terms (2) Positions	8	NPA	No  Affiliation	519938	Conway	Lloyd	Arthur		0	W		
11/3/2020	12	0	0	59	MONTCALM	Governor of Wayne State University 8 Year Terms (2) Positions	1	DEM	Democratic	519494	Dewaelsche	Eva	Garza		7608			
11/3/2020	12	0	0	59	MONTCALM	Governor of Wayne State University 8 Year Terms (2) Positions	1	DEM	Democratic	519837	Stancato	Shirley			7813			
11/3/2020	12	0	0	59	MONTCALM	Governor of Wayne State University 8 Year Terms (2) Positions	2	REP	Republican	519851	Gates	Don			18987			
11/3/2020	12	0	0	59	MONTCALM	Governor of Wayne State University 8 Year Terms (2) Positions	2	REP	Republican	519915	Land	Terri	Lynn		19418			
11/3/2020	12	0	0	59	MONTCALM	Governor of Wayne State University 8 Year Terms (2) Positions	3	LIB	Libertarian	519842	Elgas	Jon			812			
11/3/2020	12	0	0	59	MONTCALM	Governor of Wayne State University 8 Year Terms (2) Positions	4	UST	US Taxpayers	519872	Schwartz	Christine	C.		748			
11/3/2020	12	0	0	59	MONTCALM	Governor of Wayne State University 8 Year Terms (2) Positions	6	GRN	Green	519813	Odgers	Susan			503			
11/3/2020	12	0	0	59	MONTCALM	Governor of Wayne State University 8 Year Terms (2) Positions	8	NPA	No  Affiliation	519938	Conway	Lloyd	Arthur		0	W		
11/3/2020	12	0	0	60	MONTMORENCY	Governor of Wayne State University 8 Year Terms (2) Positions	1	DEM	Democratic	519494	Dewaelsche	Eva	Garza		1253			
11/3/2020	12	0	0	60	MONTMORENCY	Governor of Wayne State University 8 Year Terms (2) Positions	1	DEM	Democratic	519837	Stancato	Shirley			1321			
11/3/2020	12	0	0	60	MONTMORENCY	Governor of Wayne State University 8 Year Terms (2) Positions	2	REP	Republican	519851	Gates	Don			3461			
11/3/2020	12	0	0	60	MONTMORENCY	Governor of Wayne State University 8 Year Terms (2) Positions	2	REP	Republican	519915	Land	Terri	Lynn		3520			
11/3/2020	12	0	0	60	MONTMORENCY	Governor of Wayne State University 8 Year Terms (2) Positions	3	LIB	Libertarian	519842	Elgas	Jon			124			
11/3/2020	12	0	0	60	MONTMORENCY	Governor of Wayne State University 8 Year Terms (2) Positions	4	UST	US Taxpayers	519872	Schwartz	Christine	C.		146			
11/3/2020	12	0	0	60	MONTMORENCY	Governor of Wayne State University 8 Year Terms (2) Positions	6	GRN	Green	519813	Odgers	Susan			73			
11/3/2020	12	0	0	60	MONTMORENCY	Governor of Wayne State University 8 Year Terms (2) Positions	8	NPA	No  Affiliation	519938	Conway	Lloyd	Arthur		0	W		
11/3/2020	12	0	0	61	MUSKEGON	Governor of Wayne State University 8 Year Terms (2) Positions	1	DEM	Democratic	519494	Dewaelsche	Eva	Garza		38061			
11/3/2020	12	0	0	61	MUSKEGON	Governor of Wayne State University 8 Year Terms (2) Positions	1	DEM	Democratic	519837	Stancato	Shirley			37975			
11/3/2020	12	0	0	61	MUSKEGON	Governor of Wayne State University 8 Year Terms (2) Positions	2	REP	Republican	519851	Gates	Don			36953			
11/3/2020	12	0	0	61	MUSKEGON	Governor of Wayne State University 8 Year Terms (2) Positions	2	REP	Republican	519915	Land	Terri	Lynn		38565			
11/3/2020	12	0	0	61	MUSKEGON	Governor of Wayne State University 8 Year Terms (2) Positions	3	LIB	Libertarian	519842	Elgas	Jon			2203			
11/3/2020	12	0	0	61	MUSKEGON	Governor of Wayne State University 8 Year Terms (2) Positions	4	UST	US Taxpayers	519872	Schwartz	Christine	C.		1915			
11/3/2020	12	0	0	61	MUSKEGON	Governor of Wayne State University 8 Year Terms (2) Positions	6	GRN	Green	519813	Odgers	Susan			1664			
11/3/2020	12	0	0	61	MUSKEGON	Governor of Wayne State University 8 Year Terms (2) Positions	8	NPA	No  Affiliation	519938	Conway	Lloyd	Arthur		0	W		
11/3/2020	12	0	0	62	NEWAYGO	Governor of Wayne State University 8 Year Terms (2) Positions	1	DEM	Democratic	519494	Dewaelsche	Eva	Garza		6335			
11/3/2020	12	0	0	62	NEWAYGO	Governor of Wayne State University 8 Year Terms (2) Positions	1	DEM	Democratic	519837	Stancato	Shirley			6415			
11/3/2020	12	0	0	62	NEWAYGO	Governor of Wayne State University 8 Year Terms (2) Positions	2	REP	Republican	519851	Gates	Don			16687			
11/3/2020	12	0	0	62	NEWAYGO	Governor of Wayne State University 8 Year Terms (2) Positions	2	REP	Republican	519915	Land	Terri	Lynn		16987			
11/3/2020	12	0	0	62	NEWAYGO	Governor of Wayne State University 8 Year Terms (2) Positions	3	LIB	Libertarian	519842	Elgas	Jon			609			
11/3/2020	12	0	0	62	NEWAYGO	Governor of Wayne State University 8 Year Terms (2) Positions	4	UST	US Taxpayers	519872	Schwartz	Christine	C.		648			
11/3/2020	12	0	0	62	NEWAYGO	Governor of Wayne State University 8 Year Terms (2) Positions	6	GRN	Green	519813	Odgers	Susan			370			
11/3/2020	12	0	0	62	NEWAYGO	Governor of Wayne State University 8 Year Terms (2) Positions	8	NPA	No  Affiliation	519938	Conway	Lloyd	Arthur		0	W		
11/3/2020	12	0	0	63	OAKLAND	Governor of Wayne State University 8 Year Terms (2) Positions	1	DEM	Democratic	519494	Dewaelsche	Eva	Garza		358930			
11/3/2020	12	0	0	63	OAKLAND	Governor of Wayne State University 8 Year Terms (2) Positions	1	DEM	Democratic	519837	Stancato	Shirley			360856			
11/3/2020	12	0	0	63	OAKLAND	Governor of Wayne State University 8 Year Terms (2) Positions	2	REP	Republican	519851	Gates	Don			292101			
11/3/2020	12	0	0	63	OAKLAND	Governor of Wayne State University 8 Year Terms (2) Positions	2	REP	Republican	519915	Land	Terri	Lynn		301958			
11/3/2020	12	0	0	63	OAKLAND	Governor of Wayne State University 8 Year Terms (2) Positions	3	LIB	Libertarian	519842	Elgas	Jon			15339			
11/3/2020	12	0	0	63	OAKLAND	Governor of Wayne State University 8 Year Terms (2) Positions	4	UST	US Taxpayers	519872	Schwartz	Christine	C.		10067			
11/3/2020	12	0	0	63	OAKLAND	Governor of Wayne State University 8 Year Terms (2) Positions	6	GRN	Green	519813	Odgers	Susan			12289			
11/3/2020	12	0	0	63	OAKLAND	Governor of Wayne State University 8 Year Terms (2) Positions	8	NPA	No  Affiliation	519938	Conway	Lloyd	Arthur		8	W		
11/3/2020	12	0	0	64	OCEANA	Governor of Wayne State University 8 Year Terms (2) Positions	1	DEM	Democratic	519494	Dewaelsche	Eva	Garza		3954			
11/3/2020	12	0	0	64	OCEANA	Governor of Wayne State University 8 Year Terms (2) Positions	1	DEM	Democratic	519837	Stancato	Shirley			3986			
11/3/2020	12	0	0	64	OCEANA	Governor of Wayne State University 8 Year Terms (2) Positions	2	REP	Republican	519851	Gates	Don			7735			
11/3/2020	12	0	0	64	OCEANA	Governor of Wayne State University 8 Year Terms (2) Positions	2	REP	Republican	519915	Land	Terri	Lynn		7838			
11/3/2020	12	0	0	64	OCEANA	Governor of Wayne State University 8 Year Terms (2) Positions	3	LIB	Libertarian	519842	Elgas	Jon			331			
11/3/2020	12	0	0	64	OCEANA	Governor of Wayne State University 8 Year Terms (2) Positions	4	UST	US Taxpayers	519872	Schwartz	Christine	C.		342			
11/3/2020	12	0	0	64	OCEANA	Governor of Wayne State University 8 Year Terms (2) Positions	6	GRN	Green	519813	Odgers	Susan			212			
11/3/2020	12	0	0	64	OCEANA	Governor of Wayne State University 8 Year Terms (2) Positions	8	NPA	No  Affiliation	519938	Conway	Lloyd	Arthur		0	W		
11/3/2020	12	0	0	65	OGEMAW	Governor of Wayne State University 8 Year Terms (2) Positions	1	DEM	Democratic	519494	Dewaelsche	Eva	Garza		2688			
11/3/2020	12	0	0	65	OGEMAW	Governor of Wayne State University 8 Year Terms (2) Positions	1	DEM	Democratic	519837	Stancato	Shirley			2829			
11/3/2020	12	0	0	65	OGEMAW	Governor of Wayne State University 8 Year Terms (2) Positions	2	REP	Republican	519851	Gates	Don			6684			
11/3/2020	12	0	0	65	OGEMAW	Governor of Wayne State University 8 Year Terms (2) Positions	2	REP	Republican	519915	Land	Terri	Lynn		6833			
11/3/2020	12	0	0	65	OGEMAW	Governor of Wayne State University 8 Year Terms (2) Positions	3	LIB	Libertarian	519842	Elgas	Jon			226			
11/3/2020	12	0	0	65	OGEMAW	Governor of Wayne State University 8 Year Terms (2) Positions	4	UST	US Taxpayers	519872	Schwartz	Christine	C.		283			
11/3/2020	12	0	0	65	OGEMAW	Governor of Wayne State University 8 Year Terms (2) Positions	6	GRN	Green	519813	Odgers	Susan			149			
11/3/2020	12	0	0	65	OGEMAW	Governor of Wayne State University 8 Year Terms (2) Positions	8	NPA	No  Affiliation	519938	Conway	Lloyd	Arthur		0	W		
11/3/2020	12	0	0	66	ONTONAGON	Governor of Wayne State University 8 Year Terms (2) Positions	1	DEM	Democratic	519494	Dewaelsche	Eva	Garza		1096			
11/3/2020	12	0	0	66	ONTONAGON	Governor of Wayne State University 8 Year Terms (2) Positions	1	DEM	Democratic	519837	Stancato	Shirley			1124			
11/3/2020	12	0	0	66	ONTONAGON	Governor of Wayne State University 8 Year Terms (2) Positions	2	REP	Republican	519851	Gates	Don			1818			
11/3/2020	12	0	0	66	ONTONAGON	Governor of Wayne State University 8 Year Terms (2) Positions	2	REP	Republican	519915	Land	Terri	Lynn		1830			
11/3/2020	12	0	0	66	ONTONAGON	Governor of Wayne State University 8 Year Terms (2) Positions	3	LIB	Libertarian	519842	Elgas	Jon			68			
11/3/2020	12	0	0	66	ONTONAGON	Governor of Wayne State University 8 Year Terms (2) Positions	4	UST	US Taxpayers	519872	Schwartz	Christine	C.		95			
11/3/2020	12	0	0	66	ONTONAGON	Governor of Wayne State University 8 Year Terms (2) Positions	6	GRN	Green	519813	Odgers	Susan			72			
11/3/2020	12	0	0	66	ONTONAGON	Governor of Wayne State University 8 Year Terms (2) Positions	8	NPA	No  Affiliation	519938	Conway	Lloyd	Arthur		0	W		
11/3/2020	12	0	0	67	OSCEOLA	Governor of Wayne State University 8 Year Terms (2) Positions	1	DEM	Democratic	519494	Dewaelsche	Eva	Garza		2555			
11/3/2020	12	0	0	67	OSCEOLA	Governor of Wayne State University 8 Year Terms (2) Positions	1	DEM	Democratic	519837	Stancato	Shirley			2646			
11/3/2020	12	0	0	67	OSCEOLA	Governor of Wayne State University 8 Year Terms (2) Positions	2	REP	Republican	519851	Gates	Don			7960			
11/3/2020	12	0	0	67	OSCEOLA	Governor of Wayne State University 8 Year Terms (2) Positions	2	REP	Republican	519915	Land	Terri	Lynn		8075			
11/3/2020	12	0	0	67	OSCEOLA	Governor of Wayne State University 8 Year Terms (2) Positions	3	LIB	Libertarian	519842	Elgas	Jon			311			
11/3/2020	12	0	0	67	OSCEOLA	Governor of Wayne State University 8 Year Terms (2) Positions	4	UST	US Taxpayers	519872	Schwartz	Christine	C.		298			
11/3/2020	12	0	0	67	OSCEOLA	Governor of Wayne State University 8 Year Terms (2) Positions	6	GRN	Green	519813	Odgers	Susan			199			
11/3/2020	12	0	0	67	OSCEOLA	Governor of Wayne State University 8 Year Terms (2) Positions	8	NPA	No  Affiliation	519938	Conway	Lloyd	Arthur		0	W		
11/3/2020	12	0	0	68	OSCODA	Governor of Wayne State University 8 Year Terms (2) Positions	1	DEM	Democratic	519494	Dewaelsche	Eva	Garza		1055			
11/3/2020	12	0	0	68	OSCODA	Governor of Wayne State University 8 Year Terms (2) Positions	1	DEM	Democratic	519837	Stancato	Shirley			1093			
11/3/2020	12	0	0	68	OSCODA	Governor of Wayne State University 8 Year Terms (2) Positions	2	REP	Republican	519851	Gates	Don			2870			
11/3/2020	12	0	0	68	OSCODA	Governor of Wayne State University 8 Year Terms (2) Positions	2	REP	Republican	519915	Land	Terri	Lynn		2902			
11/3/2020	12	0	0	68	OSCODA	Governor of Wayne State University 8 Year Terms (2) Positions	3	LIB	Libertarian	519842	Elgas	Jon			137			
11/3/2020	12	0	0	68	OSCODA	Governor of Wayne State University 8 Year Terms (2) Positions	4	UST	US Taxpayers	519872	Schwartz	Christine	C.		160			
11/3/2020	12	0	0	68	OSCODA	Governor of Wayne State University 8 Year Terms (2) Positions	6	GRN	Green	519813	Odgers	Susan			72			
11/3/2020	12	0	0	68	OSCODA	Governor of Wayne State University 8 Year Terms (2) Positions	8	NPA	No  Affiliation	519938	Conway	Lloyd	Arthur		0	W		
11/3/2020	12	0	0	69	OTSEGO	Governor of Wayne State University 8 Year Terms (2) Positions	1	DEM	Democratic	519494	Dewaelsche	Eva	Garza		3642			
11/3/2020	12	0	0	69	OTSEGO	Governor of Wayne State University 8 Year Terms (2) Positions	1	DEM	Democratic	519837	Stancato	Shirley			3706			
11/3/2020	12	0	0	69	OTSEGO	Governor of Wayne State University 8 Year Terms (2) Positions	2	REP	Republican	519851	Gates	Don			8509			
11/3/2020	12	0	0	69	OTSEGO	Governor of Wayne State University 8 Year Terms (2) Positions	2	REP	Republican	519915	Land	Terri	Lynn		8595			
11/3/2020	12	0	0	69	OTSEGO	Governor of Wayne State University 8 Year Terms (2) Positions	3	LIB	Libertarian	519842	Elgas	Jon			451			
11/3/2020	12	0	0	69	OTSEGO	Governor of Wayne State University 8 Year Terms (2) Positions	4	UST	US Taxpayers	519872	Schwartz	Christine	C.		337			
11/3/2020	12	0	0	69	OTSEGO	Governor of Wayne State University 8 Year Terms (2) Positions	6	GRN	Green	519813	Odgers	Susan			292			
11/3/2020	12	0	0	69	OTSEGO	Governor of Wayne State University 8 Year Terms (2) Positions	8	NPA	No  Affiliation	519938	Conway	Lloyd	Arthur		0	W		
