ElectionDate	PartyCode	PartyName	RaceCode	OfficeDesc	CountyCode	CountyName	Juris1num	Juris2num	Precincts	PrecinctsReporting	CanNameLast	CanNameFirst	CanNameMiddle	CanVotes
11/6/2018	NOP	Non-Partisan	A06	Rights of Crime Victims; Judges	GIL	Gilchrist			10	10	No for Rejection			2858
11/6/2018	NOP	Non-Partisan	A07	First Responder and Military Member Survivor Benefits; Public Colleges and Universities	GIL	Gilchrist			10	10	No for Rejection			2608
11/6/2018	NOP	Non-Partisan	A09	Prohibits Offshore Oil and Gas Drilling; Prohibits Vaping in Enclosed Indoor Workplaces	GIL	Gilchrist			10	10	No for Rejection			3603
11/6/2018	NOP	Non-Partisan	A09	Prohibits Offshore Oil and Gas Drilling; Prohibits Vaping in Enclosed Indoor Workplaces	GLA	Glades			13	13	No for Rejection			1795
11/6/2018	NOP	Non-Partisan	A07	First Responder and Military Member Survivor Benefits; Public Colleges and Universities	GLA	Glades			13	13	No for Rejection			1121
11/6/2018	NOP	Non-Partisan	A06	Rights of Crime Victims; Judges	GLA	Glades			13	13	No for Rejection			1208
11/6/2018	NOP	Non-Partisan	A05	Supermajority Vote Required to Impose, Authorize, or Raise State Taxes or Fees	GLA	Glades			13	13	No for Rejection			1069
11/6/2018	NOP	Non-Partisan	A04	Voting Restoration Amendment	GLA	Glades			13	13	No for Rejection			1835
11/6/2018	NOP	Non-Partisan	A03	Voter Control of Gambling in Florida	GLA	Glades			13	13	No for Rejection			1208
11/6/2018	NOP	Non-Partisan	A02	Limitations on Property Tax Assessments	GLA	Glades			13	13	No for Rejection			1114
11/6/2018	NOP	Non-Partisan	A01	Increased Homestead Property Tax Exemption	GLA	Glades			13	13	No for Rejection			1633
11/6/2018	NOP	Non-Partisan	A12	Lobbying and Abuse of Office by Public Officers	GLA	Glades			13	13	No for Rejection			907
11/6/2018	NOP	Non-Partisan	A13	Ends Dog Racing	GLA	Glades			13	13	No for Rejection			1973
11/6/2018	NOP	Non-Partisan	A10	State and Local Government Structure and Operation	GLA	Glades			13	13	No for Rejection			1089
11/6/2018	NOP	Non-Partisan	A11	Property Rights; Removal of Obsolete Provision; Criminal Statutes	GLA	Glades			13	13	No for Rejection			1557
11/6/2018	NOP	Non-Partisan	A11	Property Rights; Removal of Obsolete Provision; Criminal Statutes	GUL	Gulf			10	10	No for Rejection			1937
11/6/2018	NOP	Non-Partisan	A10	State and Local Government Structure and Operation	GUL	Gulf			10	10	No for Rejection			1489
11/6/2018	NOP	Non-Partisan	A13	Ends Dog Racing	GUL	Gulf			10	10	No for Rejection			2616
11/6/2018	NOP	Non-Partisan	A12	Lobbying and Abuse of Office by Public Officers	GUL	Gulf			10	10	No for Rejection			1115
11/6/2018	NOP	Non-Partisan	A01	Increased Homestead Property Tax Exemption	GUL	Gulf			10	10	No for Rejection			1944
11/6/2018	NOP	Non-Partisan	A02	Limitations on Property Tax Assessments	GUL	Gulf			10	10	No for Rejection			1695
11/6/2018	NOP	Non-Partisan	A03	Voter Control of Gambling in Florida	GUL	Gulf			10	10	No for Rejection			1328
11/6/2018	NOP	Non-Partisan	A04	Voting Restoration Amendment	GUL	Gulf			10	10	No for Rejection			2455
11/6/2018	NOP	Non-Partisan	A05	Supermajority Vote Required to Impose, Authorize, or Raise State Taxes or Fees	GUL	Gulf			10	10	No for Rejection			1507
11/6/2018	NOP	Non-Partisan	A06	Rights of Crime Victims; Judges	GUL	Gulf			10	10	No for Rejection			1696
11/6/2018	NOP	Non-Partisan	A07	First Responder and Military Member Survivor Benefits; Public Colleges and Universities	GUL	Gulf			10	10	No for Rejection			1391
11/6/2018	NOP	Non-Partisan	A09	Prohibits Offshore Oil and Gas Drilling; Prohibits Vaping in Enclosed Indoor Workplaces	GUL	Gulf			10	10	No for Rejection			2313
11/6/2018	NOP	Non-Partisan	A09	Prohibits Offshore Oil and Gas Drilling; Prohibits Vaping in Enclosed Indoor Workplaces	HAM	Hamilton			8	8	No for Rejection			2044
11/6/2018	NOP	Non-Partisan	A07	First Responder and Military Member Survivor Benefits; Public Colleges and Universities	HAM	Hamilton			8	8	No for Rejection			1363
11/6/2018	NOP	Non-Partisan	A06	Rights of Crime Victims; Judges	HAM	Hamilton			8	8	No for Rejection			1593
11/6/2018	NOP	Non-Partisan	A05	Supermajority Vote Required to Impose, Authorize, or Raise State Taxes or Fees	HAM	Hamilton			8	8	No for Rejection			1453
11/6/2018	NOP	Non-Partisan	A04	Voting Restoration Amendment	HAM	Hamilton			8	8	No for Rejection			1968
11/6/2018	NOP	Non-Partisan	A03	Voter Control of Gambling in Florida	HAM	Hamilton			8	8	No for Rejection			1152
11/6/2018	NOP	Non-Partisan	A02	Limitations on Property Tax Assessments	HAM	Hamilton			8	8	No for Rejection			1449
11/6/2018	NOP	Non-Partisan	A01	Increased Homestead Property Tax Exemption	HAM	Hamilton			8	8	No for Rejection			2042
11/6/2018	NOP	Non-Partisan	A12	Lobbying and Abuse of Office by Public Officers	HAM	Hamilton			8	8	No for Rejection			1197
11/6/2018	NOP	Non-Partisan	A13	Ends Dog Racing	HAM	Hamilton			8	8	No for Rejection			2370
11/6/2018	NOP	Non-Partisan	A10	State and Local Government Structure and Operation	HAM	Hamilton			8	8	No for Rejection			1381
11/6/2018	NOP	Non-Partisan	A11	Property Rights; Removal of Obsolete Provision; Criminal Statutes	HAM	Hamilton			8	8	No for Rejection			1863
11/6/2018	NOP	Non-Partisan	A11	Property Rights; Removal of Obsolete Provision; Criminal Statutes	HAR	Hardee			12	12	No for Rejection			2922
11/6/2018	NOP	Non-Partisan	A10	State and Local Government Structure and Operation	HAR	Hardee			12	12	No for Rejection			2192
11/6/2018	NOP	Non-Partisan	A13	Ends Dog Racing	HAR	Hardee			12	12	No for Rejection			3323
11/6/2018	NOP	Non-Partisan	A12	Lobbying and Abuse of Office by Public Officers	HAR	Hardee			12	12	No for Rejection			1997
11/6/2018	NOP	Non-Partisan	A01	Increased Homestead Property Tax Exemption	HAR	Hardee			12	12	No for Rejection			2898
11/6/2018	NOP	Non-Partisan	A02	Limitations on Property Tax Assessments	HAR	Hardee			12	12	No for Rejection			2256
11/6/2018	NOP	Non-Partisan	A03	Voter Control of Gambling in Florida	HAR	Hardee			12	12	No for Rejection			2363
11/6/2018	NOP	Non-Partisan	A04	Voting Restoration Amendment	HAR	Hardee			12	12	No for Rejection			2921
11/6/2018	NOP	Non-Partisan	A05	Supermajority Vote Required to Impose, Authorize, or Raise State Taxes or Fees	HAR	Hardee			12	12	No for Rejection			2125
11/6/2018	NOP	Non-Partisan	A06	Rights of Crime Victims; Judges	HAR	Hardee			12	12	No for Rejection			2324
11/6/2018	NOP	Non-Partisan	A07	First Responder and Military Member Survivor Benefits; Public Colleges and Universities	HAR	Hardee			12	12	No for Rejection			2155
11/6/2018	NOP	Non-Partisan	A09	Prohibits Offshore Oil and Gas Drilling; Prohibits Vaping in Enclosed Indoor Workplaces	HAR	Hardee			12	12	No for Rejection			2974
11/6/2018	NOP	Non-Partisan	A09	Prohibits Offshore Oil and Gas Drilling; Prohibits Vaping in Enclosed Indoor Workplaces	HEN	Hendry			10	10	No for Rejection			3559
11/6/2018	NOP	Non-Partisan	A07	First Responder and Military Member Survivor Benefits; Public Colleges and Universities	HEN	Hendry			10	10	No for Rejection			2384
11/6/2018	NOP	Non-Partisan	A06	Rights of Crime Victims; Judges	HEN	Hendry			10	10	No for Rejection			2793
11/6/2018	NOP	Non-Partisan	A05	Supermajority Vote Required to Impose, Authorize, or Raise State Taxes or Fees	HEN	Hendry			10	10	No for Rejection			2618
11/6/2018	NOP	Non-Partisan	A04	Voting Restoration Amendment	HEN	Hendry			10	10	No for Rejection			3542
11/6/2018	NOP	Non-Partisan	A03	Voter Control of Gambling in Florida	HEN	Hendry			10	10	No for Rejection			2687
11/6/2018	NOP	Non-Partisan	A02	Limitations on Property Tax Assessments	HEN	Hendry			10	10	No for Rejection			2687
11/6/2018	NOP	Non-Partisan	A01	Increased Homestead Property Tax Exemption	HEN	Hendry			10	10	No for Rejection			3723
11/6/2018	NOP	Non-Partisan	A12	Lobbying and Abuse of Office by Public Officers	HEN	Hendry			10	10	No for Rejection			2286
11/6/2018	NOP	Non-Partisan	A13	Ends Dog Racing	HEN	Hendry			10	10	No for Rejection			4079
11/6/2018	NOP	Non-Partisan	A10	State and Local Government Structure and Operation	HEN	Hendry			10	10	No for Rejection			2762
11/6/2018	NOP	Non-Partisan	A11	Property Rights; Removal of Obsolete Provision; Criminal Statutes	HEN	Hendry			10	10	No for Rejection			3394
11/6/2018	NOP	Non-Partisan	A11	Property Rights; Removal of Obsolete Provision; Criminal Statutes	HER	Hernando			32	32	No for Rejection			30616
11/6/2018	NOP	Non-Partisan	A10	State and Local Government Structure and Operation	HER	Hernando			32	32	No for Rejection			24200
11/6/2018	NOP	Non-Partisan	A13	Ends Dog Racing	HER	Hernando			32	32	No for Rejection			27525
11/6/2018	NOP	Non-Partisan	A12	Lobbying and Abuse of Office by Public Officers	HER	Hernando			32	32	No for Rejection			16627
11/6/2018	NOP	Non-Partisan	A01	Increased Homestead Property Tax Exemption	HER	Hernando			32	32	No for Rejection			29323
11/6/2018	NOP	Non-Partisan	A02	Limitations on Property Tax Assessments	HER	Hernando			32	32	No for Rejection			26617
11/6/2018	NOP	Non-Partisan	A03	Voter Control of Gambling in Florida	HER	Hernando			32	32	No for Rejection			22468
11/6/2018	NOP	Non-Partisan	A04	Voting Restoration Amendment	HER	Hernando			32	32	No for Rejection			31797
11/6/2018	NOP	Non-Partisan	A05	Supermajority Vote Required to Impose, Authorize, or Raise State Taxes or Fees	HER	Hernando			32	32	No for Rejection			23202
11/6/2018	NOP	Non-Partisan	A06	Rights of Crime Victims; Judges	HER	Hernando			32	32	No for Rejection			26992
11/6/2018	NOP	Non-Partisan	A07	First Responder and Military Member Survivor Benefits; Public Colleges and Universities	HER	Hernando			32	32	No for Rejection			23922
11/6/2018	NOP	Non-Partisan	A09	Prohibits Offshore Oil and Gas Drilling; Prohibits Vaping in Enclosed Indoor Workplaces	HER	Hernando			32	32	No for Rejection			28355
11/6/2018	NOP	Non-Partisan	A09	Prohibits Offshore Oil and Gas Drilling; Prohibits Vaping in Enclosed Indoor Workplaces	HIG	Highlands			25	25	No for Rejection			16399
11/6/2018	NOP	Non-Partisan	A07	First Responder and Military Member Survivor Benefits; Public Colleges and Universities	HIG	Highlands			25	25	No for Rejection			12574
11/6/2018	NOP	Non-Partisan	A06	Rights of Crime Victims; Judges	HIG	Highlands			25	25	No for Rejection			14427
11/6/2018	NOP	Non-Partisan	A05	Supermajority Vote Required to Impose, Authorize, or Raise State Taxes or Fees	HIG	Highlands			25	25	No for Rejection			11740
11/6/2018	NOP	Non-Partisan	A04	Voting Restoration Amendment	HIG	Highlands			25	25	No for Rejection			17170
11/6/2018	NOP	Non-Partisan	A03	Voter Control of Gambling in Florida	HIG	Highlands			25	25	No for Rejection			13257
11/6/2018	NOP	Non-Partisan	A02	Limitations on Property Tax Assessments	HIG	Highlands			25	25	No for Rejection			12089
11/6/2018	NOP	Non-Partisan	A01	Increased Homestead Property Tax Exemption	HIG	Highlands			25	25	No for Rejection			17448
11/6/2018	NOP	Non-Partisan	A12	Lobbying and Abuse of Office by Public Officers	HIG	Highlands			25	25	No for Rejection			9145
11/6/2018	NOP	Non-Partisan	A13	Ends Dog Racing	HIG	Highlands			25	25	No for Rejection			15949
11/6/2018	NOP	Non-Partisan	A10	State and Local Government Structure and Operation	HIG	Highlands			25	25	No for Rejection			12680
11/6/2018	NOP	Non-Partisan	A11	Property Rights; Removal of Obsolete Provision; Criminal Statutes	HIG	Highlands			25	25	No for Rejection			15411
11/6/2018	NOP	Non-Partisan	A11	Property Rights; Removal of Obsolete Provision; Criminal Statutes	HIL	Hillsborough			390	390	No for Rejection			211144
11/6/2018	NOP	Non-Partisan	A10	State and Local Government Structure and Operation	HIL	Hillsborough			390	390	No for Rejection			192976
11/6/2018	NOP	Non-Partisan	A13	Ends Dog Racing	HIL	Hillsborough			390	390	No for Rejection			172389
11/6/2018	NOP	Non-Partisan	A12	Lobbying and Abuse of Office by Public Officers	HIL	Hillsborough			390	390	No for Rejection			137300
11/6/2018	NOP	Non-Partisan	A01	Increased Homestead Property Tax Exemption	HIL	Hillsborough			390	390	No for Rejection			230687
11/6/2018	NOP	Non-Partisan	A02	Limitations on Property Tax Assessments	HIL	Hillsborough			390	390	No for Rejection			201691
11/6/2018	NOP	Non-Partisan	A03	Voter Control of Gambling in Florida	HIL	Hillsborough			390	390	No for Rejection			165877
11/6/2018	NOP	Non-Partisan	A04	Voting Restoration Amendment	HIL	Hillsborough			390	390	No for Rejection			168226
11/6/2018	NOP	Non-Partisan	A05	Supermajority Vote Required to Impose, Authorize, or Raise State Taxes or Fees	HIL	Hillsborough			390	390	No for Rejection			197655
11/6/2018	NOP	Non-Partisan	A06	Rights of Crime Victims; Judges	HIL	Hillsborough			390	390	No for Rejection			207613
11/6/2018	NOP	Non-Partisan	A07	First Responder and Military Member Survivor Benefits; Public Colleges and Universities	HIL	Hillsborough			390	390	No for Rejection			182675
11/6/2018	NOP	Non-Partisan	A09	Prohibits Offshore Oil and Gas Drilling; Prohibits Vaping in Enclosed Indoor Workplaces	HIL	Hillsborough			390	390	No for Rejection			167644
11/6/2018	NOP	Non-Partisan	A09	Prohibits Offshore Oil and Gas Drilling; Prohibits Vaping in Enclosed Indoor Workplaces	HOL	Holmes			8	8	No for Rejection			3363
11/6/2018	NOP	Non-Partisan	A07	First Responder and Military Member Survivor Benefits; Public Colleges and Universities	HOL	Holmes			8	8	No for Rejection			1728
11/6/2018	NOP	Non-Partisan	A06	Rights of Crime Victims; Judges	HOL	Holmes			8	8	No for Rejection			2225
11/6/2018	NOP	Non-Partisan	A05	Supermajority Vote Required to Impose, Authorize, or Raise State Taxes or Fees	HOL	Holmes			8	8	No for Rejection			1461
11/6/2018	NOP	Non-Partisan	A04	Voting Restoration Amendment	HOL	Holmes			8	8	No for Rejection			3293
11/6/2018	NOP	Non-Partisan	A03	Voter Control of Gambling in Florida	HOL	Holmes			8	8	No for Rejection			1645
11/6/2018	NOP	Non-Partisan	A02	Limitations on Property Tax Assessments	HOL	Holmes			8	8	No for Rejection			1729
11/6/2018	NOP	Non-Partisan	A01	Increased Homestead Property Tax Exemption	HOL	Holmes			8	8	No for Rejection			2169
11/6/2018	NOP	Non-Partisan	A12	Lobbying and Abuse of Office by Public Officers	HOL	Holmes			8	8	No for Rejection			1618
11/6/2018	NOP	Non-Partisan	A13	Ends Dog Racing	HOL	Holmes			8	8	No for Rejection			4103
11/6/2018	NOP	Non-Partisan	A10	State and Local Government Structure and Operation	HOL	Holmes			8	8	No for Rejection			1778
11/6/2018	NOP	Non-Partisan	A11	Property Rights; Removal of Obsolete Provision; Criminal Statutes	HOL	Holmes			8	8	No for Rejection			2666
11/6/2018	NOP	Non-Partisan	A11	Property Rights; Removal of Obsolete Provision; Criminal Statutes	IND	Indian River			36	36	No for Rejection			26962
11/6/2018	NOP	Non-Partisan	A10	State and Local Government Structure and Operation	IND	Indian River			36	36	No for Rejection			25693
11/6/2018	NOP	Non-Partisan	A13	Ends Dog Racing	IND	Indian River			36	36	No for Rejection			19781
11/6/2018	NOP	Non-Partisan	A12	Lobbying and Abuse of Office by Public Officers	IND	Indian River			36	36	No for Rejection			15981
11/6/2018	NOP	Non-Partisan	A01	Increased Homestead Property Tax Exemption	IND	Indian River			36	36	No for Rejection			29046
11/6/2018	NOP	Non-Partisan	A02	Limitations on Property Tax Assessments	IND	Indian River			36	36	No for Rejection			20497
11/6/2018	NOP	Non-Partisan	A03	Voter Control of Gambling in Florida	IND	Indian River			36	36	No for Rejection			22980
11/6/2018	NOP	Non-Partisan	A04	Voting Restoration Amendment	IND	Indian River			36	36	No for Rejection			29882
11/6/2018	NOP	Non-Partisan	A05	Supermajority Vote Required to Impose, Authorize, or Raise State Taxes or Fees	IND	Indian River			36	36	No for Rejection			23445
11/6/2018	NOP	Non-Partisan	A06	Rights of Crime Victims; Judges	IND	Indian River			36	36	No for Rejection			27297
11/6/2018	NOP	Non-Partisan	A07	First Responder and Military Member Survivor Benefits; Public Colleges and Universities	IND	Indian River			36	36	No for Rejection			26359
11/6/2018	NOP	Non-Partisan	A09	Prohibits Offshore Oil and Gas Drilling; Prohibits Vaping in Enclosed Indoor Workplaces	IND	Indian River			36	36	No for Rejection			24183
11/6/2018	NOP	Non-Partisan	A09	Prohibits Offshore Oil and Gas Drilling; Prohibits Vaping in Enclosed Indoor Workplaces	JAC	Jackson			14	14	No for Rejection			6840
11/6/2018	NOP	Non-Partisan	A07	First Responder and Military Member Survivor Benefits; Public Colleges and Universities	JAC	Jackson			14	14	No for Rejection			3943
11/6/2018	NOP	Non-Partisan	A06	Rights of Crime Victims; Judges	JAC	Jackson			14	14	No for Rejection			5480
11/6/2018	NOP	Non-Partisan	A05	Supermajority Vote Required to Impose, Authorize, or Raise State Taxes or Fees	JAC	Jackson			14	14	No for Rejection			4458
11/6/2018	NOP	Non-Partisan	A04	Voting Restoration Amendment	JAC	Jackson			14	14	No for Rejection			6694
11/6/2018	NOP	Non-Partisan	A03	Voter Control of Gambling in Florida	JAC	Jackson			14	14	No for Rejection			3857
11/6/2018	NOP	Non-Partisan	A02	Limitations on Property Tax Assessments	JAC	Jackson			14	14	No for Rejection			4961
11/6/2018	NOP	Non-Partisan	A01	Increased Homestead Property Tax Exemption	JAC	Jackson			14	14	No for Rejection			6146
11/6/2018	NOP	Non-Partisan	A12	Lobbying and Abuse of Office by Public Officers	JAC	Jackson			14	14	No for Rejection			4074
11/6/2018	NOP	Non-Partisan	A10	State and Local Government Structure and Operation	JAC	Jackson			14	14	No for Rejection			4223
11/6/2018	NOP	Non-Partisan	A11	Property Rights; Removal of Obsolete Provision; Criminal Statutes	JAC	Jackson			14	14	No for Rejection			6164
11/6/2018	NOP	Non-Partisan	A13	Ends Dog Racing	JAC	Jackson			14	14	No for Rejection			8393
11/6/2018	NOP	Non-Partisan	A13	Ends Dog Racing	JEF	Jefferson			16	16	No for Rejection			3747
11/6/2018	NOP	Non-Partisan	A11	Property Rights; Removal of Obsolete Provision; Criminal Statutes	JEF	Jefferson			16	16	No for Rejection			3074
11/6/2018	NOP	Non-Partisan	A10	State and Local Government Structure and Operation	JEF	Jefferson			16	16	No for Rejection			2926
11/6/2018	NOP	Non-Partisan	A12	Lobbying and Abuse of Office by Public Officers	JEF	Jefferson			16	16	No for Rejection			2445
11/6/2018	NOP	Non-Partisan	A01	Increased Homestead Property Tax Exemption	JEF	Jefferson			16	16	No for Rejection			3659
11/6/2018	NOP	Non-Partisan	A02	Limitations on Property Tax Assessments	JEF	Jefferson			16	16	No for Rejection			2780
11/6/2018	NOP	Non-Partisan	A03	Voter Control of Gambling in Florida	JEF	Jefferson			16	16	No for Rejection			2289
11/6/2018	NOP	Non-Partisan	A04	Voting Restoration Amendment	JEF	Jefferson			16	16	No for Rejection			2813
11/6/2018	NOP	Non-Partisan	A05	Supermajority Vote Required to Impose, Authorize, or Raise State Taxes or Fees	JEF	Jefferson			16	16	No for Rejection			2984
11/6/2018	NOP	Non-Partisan	A06	Rights of Crime Victims; Judges	JEF	Jefferson			16	16	No for Rejection			3087
11/6/2018	NOP	Non-Partisan	A07	First Responder and Military Member Survivor Benefits; Public Colleges and Universities	JEF	Jefferson			16	16	No for Rejection			2728
11/6/2018	NOP	Non-Partisan	A09	Prohibits Offshore Oil and Gas Drilling; Prohibits Vaping in Enclosed Indoor Workplaces	JEF	Jefferson			16	16	No for Rejection			3185
11/6/2018	NOP	Non-Partisan	A09	Prohibits Offshore Oil and Gas Drilling; Prohibits Vaping in Enclosed Indoor Workplaces	LAF	Lafayette			5	5	No for Rejection			1593
11/6/2018	NOP	Non-Partisan	A07	First Responder and Military Member Survivor Benefits; Public Colleges and Universities	LAF	Lafayette			5	5	No for Rejection			1067
11/6/2018	NOP	Non-Partisan	A06	Rights of Crime Victims; Judges	LAF	Lafayette			5	5	No for Rejection			1149
11/6/2018	NOP	Non-Partisan	A05	Supermajority Vote Required to Impose, Authorize, or Raise State Taxes or Fees	LAF	Lafayette			5	5	No for Rejection			903
11/6/2018	NOP	Non-Partisan	A04	Voting Restoration Amendment	LAF	Lafayette			5	5	No for Rejection			1614
11/6/2018	NOP	Non-Partisan	A03	Voter Control of Gambling in Florida	LAF	Lafayette			5	5	No for Rejection			1102
11/6/2018	NOP	Non-Partisan	A02	Limitations on Property Tax Assessments	LAF	Lafayette			5	5	No for Rejection			820
11/6/2018	NOP	Non-Partisan	A01	Increased Homestead Property Tax Exemption	LAF	Lafayette			5	5	No for Rejection			1383
11/6/2018	NOP	Non-Partisan	A12	Lobbying and Abuse of Office by Public Officers	LAF	Lafayette			5	5	No for Rejection			1013
11/6/2018	NOP	Non-Partisan	A10	State and Local Government Structure and Operation	LAF	Lafayette			5	5	No for Rejection			1015
11/6/2018	NOP	Non-Partisan	A11	Property Rights; Removal of Obsolete Provision; Criminal Statutes	LAF	Lafayette			5	5	No for Rejection			1428
11/6/2018	NOP	Non-Partisan	A13	Ends Dog Racing	LAF	Lafayette			5	5	No for Rejection			1898
11/6/2018	NOP	Non-Partisan	A13	Ends Dog Racing	LAK	Lake			102	102	No for Rejection			46095
11/6/2018	NOP	Non-Partisan	A11	Property Rights; Removal of Obsolete Provision; Criminal Statutes	LAK	Lake			102	102	No for Rejection			53898
11/6/2018	NOP	Non-Partisan	A10	State and Local Government Structure and Operation	LAK	Lake			102	102	No for Rejection			46442
11/6/2018	NOP	Non-Partisan	A12	Lobbying and Abuse of Office by Public Officers	LAK	Lake			102	102	No for Rejection			23575
11/6/2018	NOP	Non-Partisan	A01	Increased Homestead Property Tax Exemption	LAK	Lake			102	102	No for Rejection			55702
11/6/2018	NOP	Non-Partisan	A02	Limitations on Property Tax Assessments	LAK	Lake			102	102	No for Rejection			46414
11/6/2018	NOP	Non-Partisan	A03	Voter Control of Gambling in Florida	LAK	Lake			102	102	No for Rejection			41360
11/6/2018	NOP	Non-Partisan	A04	Voting Restoration Amendment	LAK	Lake			102	102	No for Rejection			58911
11/6/2018	NOP	Non-Partisan	A05	Supermajority Vote Required to Impose, Authorize, or Raise State Taxes or Fees	LAK	Lake			102	102	No for Rejection			42898
11/6/2018	NOP	Non-Partisan	A06	Rights of Crime Victims; Judges	LAK	Lake			102	102	No for Rejection			51950
11/6/2018	NOP	Non-Partisan	A07	First Responder and Military Member Survivor Benefits; Public Colleges and Universities	LAK	Lake			102	102	No for Rejection			44362
11/6/2018	NOP	Non-Partisan	A09	Prohibits Offshore Oil and Gas Drilling; Prohibits Vaping in Enclosed Indoor Workplaces	LAK	Lake			102	102	No for Rejection			54194
11/6/2018	NOP	Non-Partisan	A09	Prohibits Offshore Oil and Gas Drilling; Prohibits Vaping in Enclosed Indoor Workplaces	LEE	Lee			127	127	No for Rejection			88758
11/6/2018	NOP	Non-Partisan	A07	First Responder and Military Member Survivor Benefits; Public Colleges and Universities	LEE	Lee			127	127	No for Rejection			81679
11/6/2018	NOP	Non-Partisan	A06	Rights of Crime Victims; Judges	LEE	Lee			127	127	No for Rejection			86762
11/6/2018	NOP	Non-Partisan	A05	Supermajority Vote Required to Impose, Authorize, or Raise State Taxes or Fees	LEE	Lee			127	127	No for Rejection			68956
11/6/2018	NOP	Non-Partisan	A04	Voting Restoration Amendment	LEE	Lee			127	127	No for Rejection			119897
11/6/2018	NOP	Non-Partisan	A03	Voter Control of Gambling in Florida	LEE	Lee			127	127	No for Rejection			81737
11/6/2018	NOP	Non-Partisan	A02	Limitations on Property Tax Assessments	LEE	Lee			127	127	No for Rejection			68898
11/6/2018	NOP	Non-Partisan	A01	Increased Homestead Property Tax Exemption	LEE	Lee			127	127	No for Rejection			86052
11/6/2018	NOP	Non-Partisan	A12	Lobbying and Abuse of Office by Public Officers	LEE	Lee			127	127	No for Rejection			47648
11/6/2018	NOP	Non-Partisan	A10	State and Local Government Structure and Operation	LEE	Lee			127	127	No for Rejection			83457
11/6/2018	NOP	Non-Partisan	A11	Property Rights; Removal of Obsolete Provision; Criminal Statutes	LEE	Lee			127	127	No for Rejection			90870
11/6/2018	NOP	Non-Partisan	A13	Ends Dog Racing	LEE	Lee			127	127	No for Rejection			92209
11/6/2018	NOP	Non-Partisan	A13	Ends Dog Racing	LEO	Leon			155	155	No for Rejection			47077
11/6/2018	NOP	Non-Partisan	A11	Property Rights; Removal of Obsolete Provision; Criminal Statutes	LEO	Leon			155	155	No for Rejection			49708
11/6/2018	NOP	Non-Partisan	A10	State and Local Government Structure and Operation	LEO	Leon			155	155	No for Rejection			59012
11/6/2018	NOP	Non-Partisan	A12	Lobbying and Abuse of Office by Public Officers	LEO	Leon			155	155	No for Rejection			44386
11/6/2018	NOP	Non-Partisan	A01	Increased Homestead Property Tax Exemption	LEO	Leon			155	155	No for Rejection			76822
11/6/2018	NOP	Non-Partisan	A02	Limitations on Property Tax Assessments	LEO	Leon			155	155	No for Rejection			62702
11/6/2018	NOP	Non-Partisan	A03	Voter Control of Gambling in Florida	LEO	Leon			155	155	No for Rejection			46200
11/6/2018	NOP	Non-Partisan	A04	Voting Restoration Amendment	LEO	Leon			155	155	No for Rejection			36891
11/6/2018	NOP	Non-Partisan	A05	Supermajority Vote Required to Impose, Authorize, or Raise State Taxes or Fees	LEO	Leon			155	155	No for Rejection			65352
11/6/2018	NOP	Non-Partisan	A06	Rights of Crime Victims; Judges	LEO	Leon			155	155	No for Rejection			65499
11/6/2018	NOP	Non-Partisan	A07	First Responder and Military Member Survivor Benefits; Public Colleges and Universities	LEO	Leon			155	155	No for Rejection			57980
11/6/2018	NOP	Non-Partisan	A09	Prohibits Offshore Oil and Gas Drilling; Prohibits Vaping in Enclosed Indoor Workplaces	LEO	Leon			155	155	No for Rejection			44147
11/6/2018	NOP	Non-Partisan	A09	Prohibits Offshore Oil and Gas Drilling; Prohibits Vaping in Enclosed Indoor Workplaces	LEV	Levy			13	13	No for Rejection			7579
11/6/2018	NOP	Non-Partisan	A07	First Responder and Military Member Survivor Benefits; Public Colleges and Universities	LEV	Levy			13	13	No for Rejection			5562
11/6/2018	NOP	Non-Partisan	A06	Rights of Crime Victims; Judges	LEV	Levy			13	13	No for Rejection			6049
11/6/2018	NOP	Non-Partisan	A05	Supermajority Vote Required to Impose, Authorize, or Raise State Taxes or Fees	LEV	Levy			13	13	No for Rejection			4803
11/6/2018	NOP	Non-Partisan	A04	Voting Restoration Amendment	LEV	Levy			13	13	No for Rejection			8075
11/6/2018	NOP	Non-Partisan	A03	Voter Control of Gambling in Florida	LEV	Levy			13	13	No for Rejection			4917
11/6/2018	NOP	Non-Partisan	A02	Limitations on Property Tax Assessments	LEV	Levy			13	13	No for Rejection			5158
11/6/2018	NOP	Non-Partisan	A01	Increased Homestead Property Tax Exemption	LEV	Levy			13	13	No for Rejection			6959
11/6/2018	NOP	Non-Partisan	A12	Lobbying and Abuse of Office by Public Officers	LEV	Levy			13	13	No for Rejection			4205
11/6/2018	NOP	Non-Partisan	A11	Property Rights; Removal of Obsolete Provision; Criminal Statutes	LEV	Levy			13	13	No for Rejection			6953
11/6/2018	NOP	Non-Partisan	A10	State and Local Government Structure and Operation	LEV	Levy			13	13	No for Rejection			5144
11/6/2018	NOP	Non-Partisan	A13	Ends Dog Racing	LEV	Levy			13	13	No for Rejection			9004
11/6/2018	NOP	Non-Partisan	A13	Ends Dog Racing	LIB	Liberty			8	8	No for Rejection			1532
11/6/2018	NOP	Non-Partisan	A10	State and Local Government Structure and Operation	LIB	Liberty			8	8	No for Rejection			857
